iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7
10,0.043993866170722595,0.018352374506858178,1.5229970579966903,0.04615341774094367,0.00018081999999999983,1.2446760871828761,1.2446752373986112,1.244674871188339,1.2446746001871802,1.2446389410714331,1.2446422304604305,1.2446077889500635,1.2445941104626965
11,0.045534052500882424,0.018342290465451667,1.3083471776917577,0.04633109391154245,0.0002007999999999999,1.245123072461316,1.2451219708980916,1.2451213180501393,1.2451208024699405,1.2450750861089692,1.245079387522512,1.245043185723512,1.2450297382773632
12,0.046149901917008775,0.018331193002481476,1.6879147556610405,0.04725337097875308,0.00022077999999999996,1.2456153475407772,1.2456137182862252,1.2456126934351002,1.2456118826642204,1.2455558015764023,1.2455616841734545,1.245522831660413,1.2455093581804155
13,0.047417456953667864,0.018318990215681855,1.366432521957904,0.048571753362577824,0.0002407599999999999,1.2461526488396857,1.2461503332970072,1.2461491050602662,1.2461512230868517,1.2460910562155556,1.2460949080670911,1.246054515133684,1.2460406161983075
14,0.04885532412101827,0.018305756115341767,1.582448071334511,0.04755805107536844,0.00026074,1.2467349607827782,1.2467324003649618,1.2467312375844766,1.246736002922481,1.2466739232283977,1.2466762080497262,1.2466316726156756,1.2466156437519167
15,0.04484643672330964,0.018291650690545357,0.9218211867846549,0.04502760295756903,0.00028071999999999993,1.2473610407795386,1.2473589340607552,1.2473581179462108,1.2473651650967208,1.247296430897789,1.2472920671050483,1.2472377516238309,1.2472199013230492
16,0.04433240575827785,0.018276512588396996,1.2986725750379264,0.04580670331968512,0.0003007,1.2480304533332223,1.2480290209818392,1.248028312838665,1.2480369121608705,1.247962237173977,1.2479556131262228,1.2478961059325242,1.247878163176782
17,0.049062049226127225,0.01826037506973983,1.5229440671391785,0.04799550919838159,0.00032068000000000005,1.248746221695489,1.248745793049301,1.2487453867448555,1.2487552561569122,1.2486696028106052,1.2486650598870772,1.24859705186455,1.2485780912953572
18,0.043207195946428585,0.018243335532451967,1.5105752027593553,0.0443301314622323,0.00034066,1.2495050852727034,1.2495046606216063,1.24950420398597,1.2495147777893083,1.2494139950124443,1.2494156910639944,1.249337942999307,1.2493169499262635
19,0.04906574373405556,0.018225438674671142,1.1308478340506554,0.04731094853937252,0.00036063999999999996,1.250310821676049,1.2503105977150115,1.2503103162198703,1.2503213910544921,1.2502008234541613,1.2501991173838127,1.2501016648367045,1.250078059961777
20,0.04976657543435944,0.01820652317457997,1.4706606068648398,0.048499278028417615,0.0003806199999999999,1.2511636143791065,1.2511646223528274,1.2511650662563827,1.251176547573587,1.2510317226250618,1.2510290488095135,1.2509094012666655,1.2508813706007147
21,0.04572935634793869,0.01818657435533812,1.7881462113000453,0.04688259260792732,0.0004006,1.252061335013197,1.252063141051628,1.2520639771775635,1.25207528389637,1.2519096987072367,1.251910148412485,1.251769140247871,1.25173437844143
22,0.04788893172817133,0.018165533322222878,1.6091373949311674,0.04834125445708458,0.00042057999999999993,1.2530051718985236,1.2530083733564576,1.2530099016179324,1.2530209140956876,1.2528340386909498,1.2528415257486905,1.2526854771340483,1.2526475726016095
23,0.04711068473518133,0.01814353747515232,1.47195515781641,0.04635743483878367,0.0004405599999999999,1.2539933094315656,1.25399826471857,1.2540006867516054,1.2540112624376396,1.253801358681864,1.2538199390230502,1.253644956229539,1.2536010022072128
24,0.04662402085296327,0.018120580228323486,1.4374691247940063,0.046835824653344516,0.00046053999999999995,1.2550267601791534,1.2550326522633293,1.2550357677837713,1.255045556112931,1.2548072714802705,1.2548371785613157,1.2546513370921142,1.2546084089110432
25,0.045556175105476326,0.01809655890882116,1.5391012313775718,0.04623053612878629,0.0004805199999999999,1.2561032077071672,1.2561098331379565,1.256113196919595,1.256121583294,1.2558729485851816,1.2559077385777502,1.255715187330449,1.2556720296745034
26,0.046688394977165606,0.0180715794577532,1.6954422839917243,0.04740746528070216,0.0005005,1.2572262971010983,1.2572333597625132,1.2572369406725596,1.2572436941720726,1.2569772766043579,1.2570224726306287,1.2568241204223842,1.2567811052281437
27,0.0451832760616374,0.018045771354191303,1.3737746677361429,0.04576159389747563,0.00052048,1.258393678226643,1.2584014017867666,1.2584048419907843,1.2584094095481964,1.2581181115171587,1.2581743427434025,1.257965588475203,1.2579207346559669
28,0.04951710384042328,0.018018719930422446,1.3876985851675272,0.050081503387841717,0.00054046,1.2596095692418388,1.2596183337650413,1.2596220324995275,1.2596245416406113,1.259304382646861,1.2593876179558614,1.259185719939176,1.2591475346373087
29,0.0450162719513104,0.017990675182705706,1.402594868093729,0.046026125813360026,0.00056044,1.2608681701565374,1.2608774610205007,1.2608811690478536,1.2608813074032603,1.2605455397555823,1.2606522846982267,1.2604595144243766,1.2604258165733555
30,0.04756436606559028,0.01796143989803201,1.3484003539197147,0.04832726972901862,0.0005804199999999999,1.2621715389925783,1.262181875423769,1.2621856683759518,1.2621832073549606,1.2618417559146524,1.2619756459656937,1.2618103339307034,1.2617885666989064
31,0.04532866404130127,0.017931387203370588,1.6695456760935485,0.046503324445105035,0.0006004,1.2635208371577582,1.26353105261302,1.263534611574178,1.263529169694531,1.2631724342712185,1.263340448721435,1.263194972583067,1.2631811345674038
32,0.04462592284254073,0.017900694766901336,1.432357464917004,0.0458575070777219,0.00062038,1.264916294615197,1.26492411166773,1.2649264494445263,1.2649172444491517,1.2645361762999676,1.2647209817130705,1.2645921424779674,1.2645916589024342
33,0.0425943097418533,0.01786905617720178,1.2056427039206028,0.04553483849891005,0.00064036,1.2663535412027538,1.2663582763515824,1.2663580129491183,1.2663438500034643,1.2659404520169395,1.26615147523331,1.2660487479077012,1.2660641389485667
34,0.046224312268420026,0.017836408827464723,1.4697113698348403,0.0469520321560365,0.00066034,1.2678362709991826,1.2678373858017498,1.2678343645290933,1.2678150875706176,1.2673913841677447,1.2676361603534192,1.2675638926552724,1.2675955955533635
35,0.04586081772690846,0.017802886938975387,1.5573149700649083,0.04625219584296942,0.0006803200000000001,1.2693643669811434,1.2693607108562006,1.2693546334456316,1.269329921616279,1.268885096743507,1.2691708441965022,1.2691222191967553,1.2691644365806207
36,0.04449038477157671,0.01776881332718296,1.4549282370135188,0.044971157761974453,0.0007003,1.2709367175283552,1.2709278549428966,1.2709182002716735,1.2708875934092054,1.2704117648742572,1.270716319299615,1.2706823568480359,1.2707442345753743
37,0.0426502410938396,0.017733835060388344,1.4531526835635304,0.045246017815410815,0.00072028,1.2725506475312445,1.272536889252153,1.2725230669020213,1.27248585298022,1.271972318517846,1.2723101059151978,1.272301535420031,1.2723856456893647
38,0.043600149665467144,0.017697825696355526,1.4161404417827725,0.04612546838621298,0.00074026,1.2742083795148496,1.2741894394642026,1.2741713792745315,1.2741272835745947,1.2736018075732438,1.2739609175945308,1.2739822682607649,1.274084129190276
39,0.04351276614853061,0.01766120507392621,1.5088454992510378,0.04470864666980949,0.00076024,1.2759099524974837,1.2758842260054464,1.2758620251861128,1.2758110891546428,1.27526204799768,1.2756293348143428,1.2756800097175152,1.2758080201385982
40,0.039999962795541535,0.017624021811012754,1.5517889270558953,0.04322374289652254,0.0007802200000000001,1.277651149436782,1.2776172234603524,1.2775893587379057,1.2775301456953845,1.2769484666517152,1.2773207523133805,1.2774018621738086,1.277555359612739
41,0.0446691415384462,0.017586186526238876,1.634998552966863,0.045122398759362935,0.0008002,1.2794386283169925,1.2793953601089934,1.2793612498971885,1.2792934050991103,1.2786682438436028,1.279034648457653,1.2791462704309684,1.2793251000120982
42,0.04357205404548242,0.017547469839214524,1.4717055256478488,0.04457557525794564,0.00082018,1.2812674920587805,1.2812150748868316,1.2811751884330247,1.2810989549339076,1.2804270643048297,1.2807976454612084,1.2809483674902886,1.2811553684821084
43,0.04348920937876815,0.017507972318724505,1.4635353428311646,0.0446276990902457,0.00084016,1.2831402039312,1.2830773635056956,1.2830305732290594,1.2829451395188272,1.282219133520379,1.2826070627723094,1.282796368183717,1.2830291782196381
44,0.04355766393703134,0.0174673742462544,1.1931372391991317,0.04602751092976248,0.00086014,1.2850585248145459,1.2849834209706479,1.2849293282338743,1.284834468034302,1.2840659137079478,1.2844809055465987,1.2847260581326592,1.2849912690221093
45,0.05034761551603418,0.017425984917736385,1.3797773639671504,0.04785279172104086,0.00088012,1.2870325377404357,1.2869480912407507,1.2868884639732545,1.2867853474890643,1.2859634149369596,1.2863832609606076,1.2866693067221016,1.2869685033605212
46,0.04725723365559714,0.017383669751209984,1.6194876641966403,0.046389412608580254,0.0009001,1.2890554390758187,1.2889603374338792,1.288895282055637,1.2887841502589406,1.2878986283076974,1.2883502894002592,1.2886716879862263,1.288995754744318
47,0.04299347219128201,0.017340546196231016,1.3488322580233216,0.04468015524464484,0.0009200800000000001,1.291119929417114,1.291014172849895,1.2909428190786107,1.2908228166996403,1.2898637789512135,1.2903605071266337,1.2907338390168965,1.291090175956461
48,0.0450702586418136,0.01729677477317668,1.6193433520384133,0.045554759156722247,0.0009400599999999999,1.2932337353939547,1.293114000460668,1.293035650101022,1.2929066493467039,1.2918653497198773,1.2924066256823272,1.292820957262531,1.2932032977405112
49,0.046978855106106325,0.017251944528912055,1.5398586462251842,0.04671224064778878,0.00096004,1.2953965954964384,1.2952641028426657,1.2951798492305555,1.2950425882984842,1.2939494474383773,1.2945270573379941,1.2949678151940005,1.2953638086060786
50,0.04360748641709114,0.01720639166889752,1.6586310816928744,0.04535689750373238,0.00098002,1.2976063535846347,1.2974580813162828,1.297365873203271,1.2972188048234568,1.2960615504839632,1.2966861073477451,1.2971632007170641,1.2975766140651854
51,0.0438753741443744,0.017159672593616167,1.2134485142305493,0.04654385886453829,0.001,1.2998632520300164,1.2996959499127605,1.299594853533727,1.299437642356605,1.298247383456426,1.2989228798327486,1.2994547588344842,1.2998861655897094
52,0.043124567672663996,0.017113315951202718,1.625359509140253,0.04413175715883976,0.0009999878275373446,1.3021170567986324,1.3019301317953884,1.3018197111997165,1.3016517955066178,1.3004150484713555,1.3011518504363697,1.3017331529657281,1.3021784586279757
53,0.04370042437681598,0.017066995343537887,1.426685662008822,0.04509947896173329,0.0009999513107426476,1.3043704152531699,1.3041603579854428,1.30403995589365,1.3038612328523778,1.30259809892983,1.3034023897402944,1.304032781051155,1.3044840872607608
54,0.04556260790014873,0.017020662218858965,1.635089742951095,0.04588499585537469,0.0009998904513956854,1.3066261618635633,1.3063927251604095,1.3062626732218483,1.3060734404423666,1.3048034990602635,1.305675861531026,1.3063471034563796,1.3067961408950226
55,0.041056922080809806,0.016974768125103623,1.5946938539855182,0.04274369562012707,0.000999805252462657,1.3088730145159142,1.3086166246781399,1.3084769788794115,1.3082769321765833,1.3069840633593253,1.307933701490802,1.3086460110606115,1.3090956942535732
56,0.04507932106646345,0.01692920960288912,1.516916780732572,0.04585560381425963,0.0009996957180960385,1.3111278443364123,1.3108462566494459,1.310695952224725,1.31048467535221,1.3091541076678872,1.310161186080506,1.3109167613241024,1.3113745658610054
57,0.04243505429126124,0.01688376095859828,1.5164544070139527,0.044212623330338464,0.0009995618536343797,1.3133772376516317,1.313072378848882,1.3129111701666196,1.312688330637912,1.3113069241381714,1.3123868105950394,1.313212673379977,1.3136922729607787
58,0.043240422073351,0.01683906362536884,1.521348803769797,0.043440228158090975,0.0009994036656020464,1.3156270327167687,1.31529614746245,1.3151239324971122,1.3148893992161526,1.3134457917139652,1.3145570894629712,1.3154231782547627,1.3159340263560673
59,0.04277622151356311,0.01679452134220537,1.4106732397340238,0.043736589577051,0.0009992211617088995,1.3178724880227382,1.3175167153509144,1.3173338779572374,1.3170877397342928,1.3155800551674255,1.3167388628109764,1.3176421742100566,1.3181800396013321
60,0.039322570098848535,0.01674989983481785,1.159337371122092,0.04451311821949895,0.0009990143508499217,1.3201151805369922,1.3197306776573534,1.3195349382475805,1.3192756809965356,1.3177114508147127,1.3189359501356663,1.319913107231824,1.3204947207267546
61,0.042828368146202264,0.01670583803825229,1.5855966960079968,0.0441171601025637,0.0009987832431047822,1.3223617509787458,1.3219461769663878,1.3217369060692594,1.3214642429074015,1.3198323866815234,1.3210842958268418,1.3221215563383535,1.3227604753283924
62,0.04469406763080175,0.016661702331784423,1.5416298992931843,0.04571598388661512,0.0009985278497373468,1.3246126840743546,1.3241675254794836,1.3239451770582833,1.3236593626776418,1.3219589182414475,1.3232583314072432,1.3243547500764963,1.3250451284687752
63,0.043814108028019175,0.016617566559404287,1.52102931169793,0.04456405241113298,0.0009982481831951274,1.3268620862108027,1.3263892900783965,1.326154755148703,1.3258563221989412,1.324102406245958,1.3254506948642866,1.3266091978254604,1.3273405806852916
64,0.04215022660053865,0.016573588159498442,1.605728299356997,0.04369840915541788,0.0009979442571086772,1.3291075928065321,1.328607259163956,1.3283600265734032,1.3280487145979336,1.326230142260854,1.3276494021894352,1.3288786653529487,1.329652215573164
65,0.043863696490332525,0.016529667028569922,1.2508029290474951,0.045325961985200065,0.0009976160862909245,1.3313577119893163,1.3308281038807548,1.3305674919491912,1.3302430935062501,1.32834964427774,1.329854935292483,1.3311632462941487,1.3319832857519578
66,0.0403447223737468,0.016485952085363645,1.0870175091549754,0.043343366479237436,0.0009972636867364526,1.3336034304838476,1.333040772276091,1.332765383509947,1.3324270734744852,1.3304498464901207,1.3320556760427549,1.3334656872057844,1.334338379385213
67,0.040450461100336774,0.01644252754324194,1.5610599173232913,0.043118316278281124,0.000996887075620718,1.3358458246008653,1.335248197693348,1.3349564782809704,1.334603221552775,1.3325435186309305,1.334252124100897,1.3357631989808105,1.336680189117268
68,0.048281556323497773,0.01639889309122107,1.5746661508455873,0.04691579028288977,0.0009964862712992153,1.3380989399334673,1.3374679207711933,1.3371620080568962,1.3367957886642037,1.33468364588676,1.3364856283118467,1.3380773267124746,1.3390226194522514
69,0.03691827350266843,0.01635565973391082,1.1034806640818715,0.04114039577221215,0.0009960612933065818,1.3403376201799946,1.3396691296700662,1.3393462615635825,1.3389648812481538,1.3367890012034487,1.3386930927366676,1.3404040767529655,1.3413956617211416
70,0.04671290229263206,0.016312518749829842,1.6133345672860742,0.04538540147404415,0.000995612162355645,1.3425828139435247,1.341879030321019,1.3415412947313632,1.3411466121919464,1.338901855694954,1.3409031703056467,1.3427217818457007,1.3437561921643226
71,0.04228119820404584,0.016269402809066056,1.4225664399564266,0.04504705196036158,0.0009951389003364144,1.3448323011431789,1.344089474516425,1.343735743892662,1.3433273691947512,1.34101476616124,1.3431259904852748,1.3450585842839677,1.3461400900420235
72,0.04478214053331516,0.016226440970570463,1.6633848790079355,0.04492488349676346,0.0009946415303150127,1.3470862645744708,1.3463035815595463,1.3459340261674937,1.3455122280144876,1.3431223903212215,1.3453512248584685,1.3473920252141642,1.34851624571507
73,0.04031235836729543,0.016183319130427923,1.6094449977390468,0.04351073083295133,0.0009941200765325531,1.3493304476489227,1.3485086996321036,1.3481228395752198,1.34768703211183,1.345269392522753,1.3476113124609916,1.349780459013116,1.350944183147603
74,0.042879099546419816,0.016140591221947987,1.2638315190561116,0.04424373811508407,0.0009935745644039575,1.3515779172505067,1.3507162128946957,1.3503133287946947,1.3498632546468934,1.3474039074570765,1.3498100249769842,1.3521353668192757,1.3533692131685169
75,0.04485836307775369,0.016097852588867152,1.6685890280641615,0.044942066221289656,0.0009930050205167172,1.35382803518293,1.3529277594290123,1.3525092505850627,1.3520457825818404,1.3495643332415155,1.3520410607325524,1.3544976333565786,1.3557835905427051
76,0.04123466004048432,0.016055258394593878,1.4820150351151824,0.04404291965134698,0.000992411472629598,1.3560766596314546,1.3551380969933895,1.354702940590226,1.3542251944065073,1.3517066314594546,1.3542733066503467,1.356874702280802,1.3582162740609682
77,0.04566052572562353,0.01601260280525242,1.6389232617802918,0.045712096285443884,0.0009917939496712864,1.3583309529024883,1.3573553300596792,1.3569054171546546,1.356414985876549,1.3538704298658095,1.356533761589235,1.3592635449374217,1.360651226015273
78,0.04299472772099236,0.0159700057670614,1.2226154035888612,0.04469428525557645,0.00099115248173898,1.3605863532296276,1.359571111468492,1.3591060426920294,1.3586028569658717,1.356030298815864,1.358807960262995,1.3616725409907935,1.3631061004428362
79,0.045096184526051825,0.015927487846107053,1.5325675010681152,0.044840338009955634,0.0009904871000969212,1.362843075562099,1.361789537285851,1.3613102179581336,1.3607950489794867,1.35818585914586,1.3610965608486658,1.3640913855115704,1.365565059075051
80,0.0396935741778836,0.015885546954434386,1.5583022669889033,0.04171505259857379,0.0009897978371748723,1.365091926661507,1.36399645392509,1.3635010027213839,1.3629724957240332,1.3603138886458648,1.363354999294199,1.3664742444741593,1.367982362030177
81,0.04084750168531797,0.015844050485124765,1.5217501479201019,0.04409629388041466,0.000989084726566536,1.3673460754613302,1.3662030850748383,1.3656889224755355,1.3651455238800119,1.3624252762055449,1.3655624752066555,1.368820100475021,1.3703770315782038
82,0.04300408726474529,0.01580247851598125,1.7728371247649193,0.04480979844955167,0.0009883478030279168,1.369601423048965,1.368408934921353,1.3678758350888052,1.3673175042467374,1.3645480073871472,1.3678018250949238,1.3712005817456714,1.372798886471409
83,0.040218359633522494,0.015761014199839753,1.2772647109813988,0.042868350656876324,0.0009875871024756287,1.3718477925897055,1.3706067088042484,1.3700549416637098,1.3694815700274245,1.366674609532984,1.370042530750458,1.3736042146844383,1.3752494616753435
84,0.04272137866562471,0.015719678057469294,1.6733081648126245,0.04325269186432185,0.0009868026619851435,1.3740895140818032,1.372802575692664,1.3722334601058075,1.3716457190074667,1.368821283534109,1.3723013051191757,1.3760077146152507,1.3776815797481439
85,0.045726297882815584,0.01567887414610863,1.5597625877708197,0.0441443034214052,0.000985994519788984,1.3763381501403638,1.3750034230155497,1.374417474150883,1.3738163769426477,1.3709602565536028,1.3745055027832132,1.3783379701030563,1.3800506357420899
86,0.037204574479465916,0.015638952347935355,1.5915876408107579,0.03930684755253786,0.0009851627152748603,1.378571513263975,1.3771859027692588,1.3765807901472513,1.3759644519053578,1.3730633423823806,1.3766432275394114,1.380590257042309,1.382347730466525
87,0.04363608496427028,0.015599198307325132,1.6526769371703267,0.04348697628082534,0.0009843072889837512,1.380806068922042,1.3793690448338343,1.3787445486602714,1.37811298098443,1.3751549235139058,1.3787857789237585,1.382842577969374,1.3846377555796936
88,0.04077606908577851,0.01555957584755106,1.7323138848878443,0.04278620167872897,0.0009834282826079275,1.3830382798614451,1.3815454732024037,1.3808996187459868,1.3802517979027136,1.3772422288206516,1.3809437568144436,1.385111653272137,1.3869345017184624
89,0.0410627442302881,0.01552037530734687,1.6498134448193014,0.04240246998078733,0.0009825257389889197,1.3852698063784268,1.3837188148468857,1.3830506259277828,1.382386089630983,1.3793136952836615,1.3830704436705537,1.3873437095322452,1.3891993509025629
90,0.040941701514453935,0.015481178759186818,1.6397846885956824,0.042532649902523915,0.0009815997021154303,1.3874946909765946,1.3858848931546877,1.3851944578344093,1.384513497895074,1.3813826694801274,1.3852157887433232,1.3896128992691088,1.3915046745403326
91,0.0401850992696219,0.01544184694418144,1.3212773180566728,0.04395591666888075,0.0009806502171211904,1.389720516683515,1.3880479800543404,1.3873326345074664,1.3866334485804293,1.3834726576408256,1.3873866611129717,1.3919342789302713,1.393855617722971
92,0.038932948532736655,0.015402658230822364,1.6666256738826632,0.042456462564664545,0.0009796773302827588,1.3919427218991172,1.3902050514984328,1.3894628873962986,1.3887440929349708,1.3855665358543154,1.3895647483613383,1.394269944715293,1.3962091759863446
93,0.03894308211132411,0.015363897844969696,1.6389167718589306,0.04124118871228847,0.0009786810890172676,1.3941585188031824,1.3923549736819185,1.3915849182440827,1.39084544328549,1.3876358764516241,1.3917206761725134,1.3965799885512684,1.3985337692177175
94,0.036886639987055825,0.015325364511195223,1.5804416351020336,0.0408330622733936,0.0009776615418801106,1.3963637025566957,1.3944928752017074,1.3936937538904444,1.3929322520175778,1.3896932878592643,1.3938850064460235,1.3989044969727251,1.400860017285478
95,0.039371178977722444,0.015287070385551788,1.5633417451754212,0.042872488442585566,0.000976618738562577,1.3985727252150821,1.3966304384401882,1.3958007713364533,1.3950164628016875,1.391743456865943,1.3960410228418574,1.4012143339789846,1.403168685585412
96,0.042914111596304524,0.01524870704805489,1.372930091805756,0.04394279759841646,0.0009755527298894293,1.4007855545085193,1.3987718513125822,1.3979126888807678,1.3971065163346974,1.3938044155039315,1.3982207661252668,1.4035454776214307,1.4054991085445327
97,0.04194288609991123,0.015210972594392164,1.3392860642634332,0.0419857161670356,0.0009744635678164261,1.402999815271222,1.4009151028272369,1.4000283281091335,1.3992016537598817,1.3958573688035165,1.4003444062549057,1.4057821595101305,1.4077403399263606
98,0.04134144329609574,0.01517343825761247,1.686936539132148,0.04263662387753897,0.0009733513054277904,1.4052149842824881,1.4030567329397199,1.4021416548504468,1.4012939856467932,1.3978949625912034,1.4024619309835678,1.4080165075464983,1.4099792611315598
99,0.041627789665333925,0.01513564148624459,1.269931994844228,0.04513516566978773,0.0009722159969336218,1.407435829947265,1.4052036373934296,1.404259541539676,1.4033903583575933,1.3999246505534904,1.404604398086885,1.4103156958577407,1.4123047832066806
100,0.0396307694405737,0.015097922105458364,1.6209698752500117,0.04190718027791653,0.0009710576976672547,1.4096480838250816,1.4073446619357732,1.4063717128903515,1.4054806271000688,1.401951009949942,1.4067577865429293,1.4126384073109775,1.4146552012808928
101,0.03943621484164899,0.01506072932704928,1.6494003520347178,0.04079824891970679,0.0009698764640825613,1.4118538034198362,1.4094796628079602,1.4084785022026818,1.4075659954539168,1.4039631304239248,1.4088617824703709,1.4149076094814699,1.416957524489078
102,0.03997320049714677,0.015023710041880823,1.654570591636002,0.04209399233316479,0.0009686723537511998,1.4140565088636299,1.4116139199465922,1.4105856482510475,1.4096518639229578,1.4059710643257428,1.410972601438833,1.417170814174505,1.4192455078161157
103,0.04443033564321848,0.01498632084156899,1.8191491980105639,0.04422846781077607,0.0009674454253598092,1.4162595600043486,1.4137519067156559,1.4126976543604126,1.4117437249791729,1.4080407403446724,1.4131438659385398,1.4194947834515472,1.421577225092512
104,0.040849231096431106,0.014949251185186427,1.5908227651380002,0.04216550971592712,0.0009661957387071484,1.418462492824874,1.4158874397712715,1.4148072297911949,1.4138335262848392,1.4100942567088683,1.415298079397951,1.421791748730868,1.4238851064564777
105,0.04130015437476059,0.01491227698203495,1.6872120909392834,0.0432899685527497,0.0009649233547011815,1.4206688736497948,1.4180242152032545,1.416918263582521,1.4159251098884893,1.412146520785503,1.4174636976538657,1.4240927943133561,1.4261869759646084
106,0.04383882237760163,0.014875222500335643,1.5559486891143024,0.04458053595875885,0.0009636283353561104,1.422881633092147,1.4201687626444026,1.4190377120404443,1.418025748100932,1.4142123157185633,1.4196418408764582,1.4264139452979312,1.4285120528654198
107,0.03818642560121044,0.014838402321864837,1.7771246479824185,0.041540706052480045,0.0009623107437893505,1.4250882017025008,1.422301791108983,1.4211433822241182,1.4201112032373686,1.4162497868474926,1.4218272830900325,1.4287473005636184,1.4308449741350697
108,0.04140743045167708,0.01480168617910736,1.6623175209388137,0.042206170029772345,0.000960970644218456,1.4272896574499212,1.4244297732695854,1.4232444696733362,1.4221922605898962,1.4182713971925942,1.4240259616795974,1.431097439604202,1.433197423583677
109,0.03986129257265114,0.0147652711168622,1.6685817586258054,0.041052405939154143,0.0009596081019579896,1.4294823331397628,1.4265513385701862,1.425338868253654,1.4242661972255737,1.4202754880768804,1.4262034432750534,1.4334386488077273,1.4355437700602842
110,0.0369558453615397,0.014729329019898822,1.655616280157119,0.040170931728026674,0.0009582231834163388,1.4316660970880881,1.4286630621730103,1.4274215423106276,1.4263268003420138,1.4222563923977833,1.4283502486125461,1.4357423080026337,1.4378561517283173
111,0.03726715446866882,0.01469414162015887,1.6382992169819772,0.039671369108962844,0.000956815956092479,1.4338443311626983,1.4307635811039685,1.4294908725406088,1.4283729069834261,1.4242146943016514,1.4304239105757475,1.4379455138651736,1.4400962831224626
112,0.03943084194318097,0.014659387078993676,1.65596874197945,0.04139367896259911,0.0009553864885726854,1.4360231350208894,1.4328633434267681,1.4315584930537788,1.430416539334257,1.4261626320434988,1.4324476892003806,1.4400982962141362,1.442293876807267
113,0.038429784740167096,0.014624572901245239,1.2132371622137725,0.04197443868692785,0.0009539348505271879,1.4381967335893346,1.4349560008512727,1.4336186376765823,1.4324523073149125,1.4280963396352246,1.434482825357394,1.4423042437540348,1.4445605093448786
114,0.039168667131234805,0.01459019539074417,1.4627804071642458,0.04023333818836875,0.0009524611127067768,1.4403642241136698,1.4370429051993052,1.4356726876721577,1.434481989785189,1.4300185961818315,1.436473681875011,1.4444654965939765,1.446791986678046
115,0.035782452535791,0.014556409587368254,1.5395571342669427,0.04004730970441912,0.0009509653469393544,1.442529677532671,1.4391198053250416,1.4377139981490419,1.4364969067291022,1.4319202665843485,1.438404210711146,1.4465520379737813,1.4489785918484026
116,0.040181200026148126,0.01452240591197163,1.226932137273252,0.04299985693713012,0.000949447626126434,1.444696060531608,1.441197859771105,1.4397562882980113,1.4385128703385441,1.4338254942225581,1.4403730579648377,1.448699406293844,1.4512259048668394
117,0.03880936813348354,0.014488701706203368,1.572178402915597,0.0410126250230448,0.0009479080242395868,1.4468611162847114,1.443271515241522,1.4417937952915523,1.4405242826340932,1.435722012182064,1.442318612158465,1.4508258206035092,1.4534466467168738
